id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
3323,Male,42,1,18,0,1-2 Year,Yes,32149,26,258,1
3324,Male,61,1,38,1,1-2 Year,No,2630,26,194,0
3325,Male,29,1,35,1,< 1 Year,Yes,30168,152,83,0
3326,Male,70,1,28,0,1-2 Year,Yes,36512,154,38,0
3327,Female,25,1,36,0,< 1 Year,Yes,28334,152,80,0
3328,Male,42,1,0,0,1-2 Year,Yes,2630,124,267,0
3329,Male,47,1,28,0,1-2 Year,Yes,42153,26,148,0
3330,Female,22,1,15,1,< 1 Year,No,26728,152,273,0
3331,Male,41,1,28,0,1-2 Year,No,24841,124,218,0
3332,Male,22,1,50,0,< 1 Year,Yes,2630,124,285,0
3333,Female,33,1,28,0,1-2 Year,Yes,50937,4,167,1
3334,Female,53,1,41,1,1-2 Year,No,44743,26,159,0
3335,Male,44,1,28,0,1-2 Year,Yes,33572,124,259,0
3336,Female,24,1,29,1,< 1 Year,No,30618,152,23,0
3337,Female,30,1,40,0,< 1 Year,Yes,41774,152,118,0
3338,Male,27,1,14,1,< 1 Year,No,24868,152,145,0
3339,Female,75,1,28,0,1-2 Year,Yes,56985,3,101,1
3340,Male,52,1,15,0,1-2 Year,Yes,23377,26,261,1
3341,Male,52,1,28,0,1-2 Year,Yes,30885,122,63,1
3342,Female,54,1,29,0,1-2 Year,Yes,2630,156,159,0
3343,Male,57,1,8,0,1-2 Year,Yes,39271,124,243,0
3344,Female,33,1,28,1,1-2 Year,No,40816,55,62,0
3345,Male,74,1,0,0,1-2 Year,Yes,2630,26,179,0
3346,Male,54,1,28,0,1-2 Year,Yes,41000,124,275,0
3347,Male,49,1,31,1,1-2 Year,No,2630,26,95,0
3348,Male,27,1,8,1,< 1 Year,No,47314,152,34,0
3349,Male,43,1,10,0,1-2 Year,Yes,23416,124,284,1
3350,Female,34,1,15,1,1-2 Year,No,28194,152,57,0
3351,Female,21,1,8,1,< 1 Year,No,43555,160,21,0
3352,Male,23,1,41,0,1-2 Year,Yes,23640,154,244,1
3353,Female,36,1,46,1,1-2 Year,No,24153,160,225,0
3354,Female,30,1,28,0,< 1 Year,Yes,50986,26,299,1
3355,Male,42,1,8,0,1-2 Year,No,35976,124,292,0
3356,Female,44,1,7,0,> 2 Years,Yes,36861,26,223,0
3357,Male,57,1,28,0,1-2 Year,Yes,42955,124,51,0
3358,Male,30,1,28,1,< 1 Year,No,59848,152,240,0
3359,Male,22,1,46,0,< 1 Year,Yes,21162,152,54,0
3360,Male,57,1,41,1,1-2 Year,No,39292,26,167,0
3361,Female,36,1,28,1,1-2 Year,No,32179,152,83,0
3362,Male,52,1,47,1,1-2 Year,No,32529,26,125,0
3363,Male,45,1,7,1,1-2 Year,No,85991,26,223,0
3364,Female,21,1,27,0,< 1 Year,Yes,27313,152,173,0
3365,Male,31,1,28,0,< 1 Year,Yes,47920,124,218,0
3366,Male,62,1,28,0,> 2 Years,Yes,50447,26,102,0
3367,Male,30,1,28,1,< 1 Year,No,2630,157,206,0
3368,Male,26,1,28,0,< 1 Year,Yes,57060,26,286,0
3369,Male,29,1,45,0,< 1 Year,Yes,29644,151,172,0
3370,Female,44,1,23,0,1-2 Year,Yes,35133,26,68,1
3371,Female,20,1,3,1,< 1 Year,No,19832,160,165,0
3372,Male,24,1,41,0,< 1 Year,Yes,31445,26,10,1
3373,Male,43,1,28,1,1-2 Year,Yes,33131,26,95,0
3374,Male,53,1,8,1,1-2 Year,No,36478,124,171,0
3375,Male,54,1,8,0,1-2 Year,Yes,62388,26,34,1
3376,Female,38,1,8,0,1-2 Year,Yes,43746,124,39,0
3377,Male,43,1,28,0,1-2 Year,Yes,49324,26,112,0
3378,Male,30,1,13,0,< 1 Year,No,24879,152,86,0
3379,Male,22,1,25,1,< 1 Year,No,27886,152,218,0
3380,Male,23,1,6,1,< 1 Year,No,24715,152,41,0
3381,Male,56,1,28,0,1-2 Year,Yes,44109,124,34,0
3382,Female,46,1,28,0,1-2 Year,Yes,36517,124,130,1
3383,Female,41,1,33,1,1-2 Year,No,29278,26,164,0
3384,Male,25,1,30,0,< 1 Year,Yes,2630,152,231,0
3385,Female,30,1,37,1,< 1 Year,No,2630,152,191,0
3386,Male,38,1,7,0,1-2 Year,Yes,28796,124,166,1
3387,Male,24,1,36,1,< 1 Year,No,37663,152,59,0
3388,Male,49,1,32,1,1-2 Year,No,34658,124,149,0
3389,Male,60,1,6,0,1-2 Year,No,2630,156,123,0
3390,Female,23,1,6,1,< 1 Year,No,29934,152,245,0
3391,Female,54,1,28,0,> 2 Years,Yes,46586,26,278,1
3392,Female,29,1,28,1,< 1 Year,No,28839,152,298,0
3393,Male,42,1,3,0,1-2 Year,Yes,2630,26,231,0
3394,Male,24,1,13,0,< 1 Year,Yes,27813,152,24,1
3395,Male,43,1,46,1,1-2 Year,No,37339,26,77,0
3396,Female,52,1,46,0,1-2 Year,Yes,28081,152,13,0
3397,Male,44,1,28,0,1-2 Year,Yes,46543,124,142,1
3398,Male,64,1,8,0,1-2 Year,Yes,2630,124,60,1
3399,Female,22,1,8,1,< 1 Year,No,49289,152,152,0
3400,Female,28,1,6,1,< 1 Year,No,24513,152,87,0
3401,Male,84,1,28,1,1-2 Year,No,49367,122,31,0
3402,Male,47,1,38,0,1-2 Year,Yes,73386,124,292,0
3403,Female,39,1,28,1,1-2 Year,Yes,35622,124,207,0
3404,Female,42,1,32,0,1-2 Year,Yes,30004,152,177,0
3405,Male,38,1,28,0,1-2 Year,Yes,2630,157,192,1
3406,Female,23,1,28,1,< 1 Year,No,36865,152,231,0
3407,Male,56,1,21,0,1-2 Year,Yes,27006,26,133,1
3408,Female,22,1,46,1,< 1 Year,No,26697,152,244,0
3409,Female,80,1,28,1,1-2 Year,No,40259,125,178,0
3410,Male,73,1,8,0,1-2 Year,Yes,2630,26,105,0
3411,Female,22,1,40,0,< 1 Year,Yes,2630,160,251,0
3412,Male,27,1,33,1,1-2 Year,No,30913,124,237,0
3413,Female,33,1,17,1,< 1 Year,No,2630,152,221,0
3414,Female,21,1,49,0,< 1 Year,Yes,32933,152,91,0
3415,Male,49,1,30,1,1-2 Year,No,26783,124,279,0
3416,Male,23,1,46,1,< 1 Year,No,22564,152,54,0
3417,Male,23,1,6,0,< 1 Year,Yes,50464,152,204,0
3418,Male,54,1,28,1,1-2 Year,No,43786,125,42,0
3419,Male,43,1,41,0,1-2 Year,Yes,29660,124,30,0
3420,Female,33,1,28,0,1-2 Year,Yes,29318,155,91,1
3421,Female,27,1,8,1,< 1 Year,No,34747,152,53,0
3422,Male,46,1,28,0,1-2 Year,Yes,42370,124,166,0
3423,Male,78,1,19,0,1-2 Year,Yes,38803,26,26,0
3424,Male,33,1,6,0,< 1 Year,Yes,2630,156,57,1
3425,Female,27,1,49,1,< 1 Year,No,2630,153,109,0
3426,Male,41,1,51,0,1-2 Year,Yes,27982,163,252,0
3427,Female,24,1,6,0,< 1 Year,Yes,28336,152,112,0
3428,Male,49,1,28,0,1-2 Year,Yes,40086,124,198,0
3429,Female,26,1,27,0,< 1 Year,Yes,2630,26,175,0
3430,Male,45,1,28,0,1-2 Year,Yes,42245,26,78,1
3431,Male,26,1,8,1,< 1 Year,No,50357,152,141,0
3432,Female,32,1,41,1,< 1 Year,No,55414,152,240,0
3433,Male,23,1,29,1,< 1 Year,No,25260,152,11,0
3434,Female,41,1,28,0,1-2 Year,Yes,25483,124,54,0
3435,Male,24,1,36,0,< 1 Year,Yes,24605,152,58,0
3436,Male,71,1,4,0,1-2 Year,Yes,33623,26,66,0
3437,Male,29,1,22,1,1-2 Year,Yes,2630,156,134,0
3438,Male,23,1,19,0,< 1 Year,No,34107,152,134,1
3439,Female,27,1,28,1,< 1 Year,No,37297,151,184,0
3440,Female,36,1,37,1,1-2 Year,No,29600,152,262,0
3441,Female,43,1,9,0,1-2 Year,Yes,2630,8,213,0
3442,Female,24,1,41,1,< 1 Year,No,2630,152,64,0
3443,Female,20,1,28,0,< 1 Year,Yes,53944,124,103,0
3444,Male,25,1,13,0,< 1 Year,Yes,24130,151,195,0
3445,Male,39,1,17,1,1-2 Year,No,34877,124,134,0
3446,Male,38,1,14,0,1-2 Year,Yes,2630,156,171,0
3447,Female,41,1,28,1,1-2 Year,No,41754,124,105,0
3448,Male,45,1,28,0,1-2 Year,Yes,32936,124,265,1
3449,Male,27,1,15,1,< 1 Year,Yes,40460,152,94,0
3450,Female,23,1,14,1,< 1 Year,No,23341,152,261,0
3451,Female,38,1,50,0,1-2 Year,Yes,30840,152,89,0
3452,Male,47,1,8,0,1-2 Year,Yes,26006,29,167,1
3453,Male,53,1,28,0,1-2 Year,Yes,48010,26,238,0
3454,Female,71,1,28,0,1-2 Year,Yes,42812,26,170,0
3455,Male,66,1,28,0,1-2 Year,Yes,47888,26,152,0
3456,Female,23,1,15,0,< 1 Year,No,27504,152,42,0
3457,Male,39,1,41,0,1-2 Year,Yes,31848,124,275,0
3458,Male,21,1,28,0,1-2 Year,Yes,23645,154,17,0
3459,Female,22,1,15,0,< 1 Year,Yes,29262,152,56,1
3460,Male,43,1,9,1,1-2 Year,No,36401,124,89,0
3461,Male,24,1,18,0,1-2 Year,Yes,16728,124,16,1
3462,Male,49,1,28,0,1-2 Year,Yes,39599,124,187,0
3463,Female,27,1,8,1,< 1 Year,No,26313,152,221,0
3464,Female,22,1,45,1,< 1 Year,No,30265,152,69,0
3465,Male,25,1,9,1,< 1 Year,No,35321,152,162,0
3466,Male,47,1,28,0,1-2 Year,Yes,35531,124,264,0
3467,Male,62,1,28,0,1-2 Year,Yes,52825,124,142,0
3468,Female,58,1,28,0,1-2 Year,Yes,27106,124,65,0
3469,Male,28,1,37,1,< 1 Year,No,33247,152,72,0
3470,Female,79,1,48,0,1-2 Year,Yes,2630,26,111,0
3471,Female,27,1,28,0,< 1 Year,Yes,57512,152,292,1
3472,Female,52,1,36,1,1-2 Year,No,31125,163,129,0
3473,Male,29,1,28,0,1-2 Year,Yes,45394,13,116,1
3474,Female,25,1,36,0,< 1 Year,Yes,2630,151,73,0
3475,Male,24,1,29,1,< 1 Year,No,31966,152,271,0
3476,Male,27,1,8,1,< 1 Year,No,31514,152,132,0
3477,Female,35,1,41,1,1-2 Year,No,22567,151,29,0
3478,Female,22,1,32,0,< 1 Year,Yes,38251,152,92,0
3479,Female,24,1,50,1,< 1 Year,No,38173,152,118,0
3480,Male,37,1,36,0,> 2 Years,Yes,25905,124,70,0
3481,Female,36,1,40,0,1-2 Year,Yes,31426,26,23,0
3482,Male,41,1,36,1,1-2 Year,Yes,36165,124,116,0
3483,Male,73,1,28,1,1-2 Year,No,2630,23,249,0
3484,Male,53,1,28,1,1-2 Year,No,25877,124,183,0
3485,Male,70,1,28,0,1-2 Year,Yes,51881,124,139,0
3486,Male,24,1,13,1,< 1 Year,No,19440,152,161,0
3487,Male,22,1,13,1,< 1 Year,No,30998,160,141,0
3488,Male,52,1,39,0,1-2 Year,Yes,36337,26,276,0
3489,Male,24,1,34,0,< 1 Year,Yes,33336,152,84,0
3490,Female,21,1,27,0,< 1 Year,Yes,41320,160,191,0
3491,Female,58,1,8,1,1-2 Year,No,48097,7,189,0
3492,Female,23,1,13,0,< 1 Year,No,32864,152,284,0
3493,Female,22,1,35,1,< 1 Year,No,25067,152,153,0
3494,Female,23,1,8,1,< 1 Year,No,45456,152,115,0
3495,Male,47,1,28,0,1-2 Year,Yes,66710,125,292,1
3496,Female,29,1,11,1,< 1 Year,No,16734,152,33,0
3497,Female,68,1,30,1,1-2 Year,Yes,31514,26,153,0
3498,Male,66,1,41,0,1-2 Year,Yes,33186,154,27,0
3499,Male,74,1,26,0,1-2 Year,Yes,46392,26,42,1
3500,Female,39,1,28,0,1-2 Year,Yes,28042,124,256,1
3501,Male,69,1,0,0,> 2 Years,Yes,2630,11,172,1
3502,Male,53,0,29,0,1-2 Year,Yes,46213,26,55,1
3503,Male,47,1,28,1,1-2 Year,No,49929,26,38,0
3504,Male,31,1,28,1,< 1 Year,No,51057,152,218,0
3505,Female,23,1,27,0,< 1 Year,Yes,24716,152,249,0
3506,Female,25,1,23,0,< 1 Year,Yes,31348,152,59,1
3507,Male,21,1,2,1,< 1 Year,No,25165,152,240,0
3508,Male,68,1,28,1,1-2 Year,No,26113,26,28,0
3509,Male,34,1,6,0,1-2 Year,Yes,36935,152,122,0
3510,Female,41,1,15,0,1-2 Year,Yes,22138,157,174,0
3511,Male,27,1,9,1,< 1 Year,No,26996,152,271,0
3512,Female,24,1,17,0,< 1 Year,Yes,2630,152,174,0
3513,Male,24,1,15,0,< 1 Year,No,41305,152,285,0
3514,Female,31,1,46,1,< 1 Year,No,21825,152,241,0
3515,Male,53,1,28,0,1-2 Year,Yes,35009,26,87,0
3516,Female,29,1,41,1,< 1 Year,No,18574,152,280,0
3517,Male,23,1,3,1,< 1 Year,No,15760,152,107,0
3518,Female,49,1,8,0,1-2 Year,Yes,39645,124,54,1
3519,Female,25,1,47,1,< 1 Year,No,36654,152,70,0
3520,Male,38,1,46,0,1-2 Year,Yes,19167,156,63,0
3521,Male,79,1,45,0,1-2 Year,Yes,21882,124,78,0
3522,Male,55,1,29,1,1-2 Year,No,34778,26,179,0
3523,Female,23,1,41,1,< 1 Year,No,51194,26,270,0
3524,Female,25,1,28,1,< 1 Year,No,55492,152,201,0
3525,Male,25,1,41,1,< 1 Year,No,28129,152,230,0
3526,Female,23,1,4,1,< 1 Year,No,24374,152,111,0
3527,Female,26,1,29,1,< 1 Year,No,30990,152,68,0
3528,Male,60,1,28,0,1-2 Year,No,59080,26,261,0
3529,Male,41,1,28,1,1-2 Year,Yes,34477,26,190,0
3530,Female,39,1,50,1,1-2 Year,No,31950,8,136,0
3531,Male,23,1,15,0,< 1 Year,Yes,30240,152,45,0
3532,Female,62,1,28,1,1-2 Year,No,23422,124,166,0
3533,Male,36,1,6,1,1-2 Year,No,41618,152,178,0
3534,Female,24,1,49,1,< 1 Year,Yes,2630,152,114,0
3535,Male,58,1,28,0,> 2 Years,Yes,47305,124,207,0
3536,Female,24,1,36,1,< 1 Year,No,42081,152,104,0
3537,Male,67,1,28,0,1-2 Year,Yes,45417,30,98,0
3538,Male,34,1,28,0,1-2 Year,Yes,30668,26,147,1
3539,Female,54,1,28,0,> 2 Years,Yes,54393,26,169,0
3540,Male,20,1,13,0,< 1 Year,Yes,34862,160,272,0
3541,Male,42,1,43,0,1-2 Year,Yes,2630,157,139,0
3542,Female,25,1,43,0,< 1 Year,No,2630,152,185,0
3543,Female,23,1,41,1,< 1 Year,No,37935,152,181,0
3544,Male,28,1,28,1,< 1 Year,No,36501,152,225,0
3545,Female,47,1,12,0,1-2 Year,Yes,2630,156,96,1
3546,Female,26,1,28,0,< 1 Year,Yes,41286,152,200,0
3547,Male,64,1,15,1,1-2 Year,No,34210,26,34,0
3548,Male,25,1,15,1,< 1 Year,No,36451,152,206,0
3549,Male,50,1,28,0,> 2 Years,Yes,47391,26,57,1
3550,Male,69,1,8,1,1-2 Year,Yes,29264,124,196,0
3551,Female,50,1,46,1,1-2 Year,No,31230,11,212,0
3552,Male,24,1,10,1,< 1 Year,No,29995,152,144,0
3553,Female,22,1,8,1,< 1 Year,No,33832,152,250,0
3554,Male,26,1,36,0,< 1 Year,Yes,30058,152,71,0
3555,Male,44,1,8,0,1-2 Year,Yes,36385,124,173,0
3556,Female,38,1,28,0,1-2 Year,Yes,77169,60,223,0
3557,Male,42,1,28,1,1-2 Year,No,45970,124,177,0
3558,Male,45,1,28,0,< 1 Year,No,2630,1,136,0
3559,Male,27,1,18,1,< 1 Year,No,22020,152,65,0
3560,Male,74,1,12,1,1-2 Year,Yes,33406,26,176,0
3561,Male,42,1,28,1,1-2 Year,No,30414,124,82,0
3562,Female,55,1,4,0,1-2 Year,Yes,26487,26,91,0
3563,Male,59,1,28,0,1-2 Year,Yes,59145,26,210,0
3564,Male,35,1,45,1,1-2 Year,No,38392,26,178,0
3565,Male,24,1,15,1,< 1 Year,No,24357,152,139,0
3566,Male,21,1,8,0,< 1 Year,Yes,40472,160,102,0
3567,Male,22,1,29,1,< 1 Year,No,43988,152,35,0
3568,Male,45,1,29,0,1-2 Year,Yes,37389,26,73,0
3569,Female,80,1,41,1,1-2 Year,No,2630,14,193,0
3570,Female,39,1,41,1,< 1 Year,No,2630,1,82,0
3571,Female,42,1,33,0,> 2 Years,Yes,36154,124,123,0
3572,Male,61,1,15,1,1-2 Year,No,2630,26,295,0
3573,Male,21,1,33,1,< 1 Year,No,28574,152,298,0
3574,Male,44,1,50,1,1-2 Year,No,30840,69,60,0
3575,Male,55,1,46,0,1-2 Year,Yes,2630,155,216,0
3576,Female,22,1,8,0,< 1 Year,Yes,28404,152,64,0
3577,Male,48,1,28,1,1-2 Year,No,33494,124,140,0
3578,Male,25,1,28,0,< 1 Year,No,43065,152,32,0
3579,Male,45,1,28,0,1-2 Year,Yes,37616,124,58,1
3580,Female,23,1,30,1,< 1 Year,No,42665,26,292,0
3581,Female,27,1,41,1,< 1 Year,No,40715,152,97,0
3582,Male,69,1,18,0,1-2 Year,Yes,33206,26,133,0
3583,Female,25,1,14,1,< 1 Year,No,21471,152,33,0
3584,Female,28,1,50,1,< 1 Year,No,25423,152,263,0
3585,Male,46,1,8,0,1-2 Year,Yes,39781,124,158,1
3586,Female,27,1,34,0,< 1 Year,Yes,26711,152,266,0
3587,Male,43,1,15,1,1-2 Year,No,35331,26,126,0
3588,Female,43,1,28,1,1-2 Year,No,49528,26,194,0
3589,Male,22,1,46,1,< 1 Year,No,23260,160,101,0
3590,Female,26,1,50,1,< 1 Year,No,25998,152,173,0
3591,Female,24,1,19,1,< 1 Year,No,2630,152,106,0
3592,Female,41,1,28,0,1-2 Year,Yes,38437,26,52,0
3593,Female,74,1,48,1,1-2 Year,No,2630,122,146,0
3594,Male,26,1,8,1,< 1 Year,No,35917,152,226,0
3595,Female,27,1,30,1,< 1 Year,No,33780,152,246,0
3596,Male,22,1,28,0,< 1 Year,Yes,33379,152,126,0
3597,Male,53,1,36,0,1-2 Year,No,54203,26,76,0
3598,Female,45,1,28,1,1-2 Year,No,25973,26,288,0
3599,Female,23,1,7,0,< 1 Year,Yes,2630,152,190,0
3600,Female,70,1,50,1,1-2 Year,No,41229,8,171,0
3601,Male,46,1,28,1,1-2 Year,No,37180,26,154,0
3602,Male,30,1,28,0,< 1 Year,Yes,41780,122,273,1
3603,Male,21,1,3,0,< 1 Year,Yes,27501,152,134,0
3604,Male,53,1,28,0,1-2 Year,Yes,40007,26,223,1
3605,Male,75,1,41,0,1-2 Year,Yes,31017,26,243,0
3606,Male,21,1,8,1,< 1 Year,No,31663,160,110,0
3607,Female,42,1,32,0,1-2 Year,Yes,2630,124,83,0
3608,Male,46,1,28,0,1-2 Year,Yes,39084,124,87,0
3609,Female,24,1,11,1,< 1 Year,No,2630,152,292,0
3610,Female,71,1,39,0,1-2 Year,Yes,41365,154,276,0
3611,Female,51,1,28,1,1-2 Year,No,31031,122,44,0
3612,Male,55,1,48,0,1-2 Year,Yes,2630,15,152,0
3613,Male,20,1,15,1,< 1 Year,No,38225,160,71,0
3614,Male,65,1,8,1,1-2 Year,No,2630,26,34,0
3615,Female,35,1,46,0,1-2 Year,Yes,28371,124,151,1
3616,Female,25,1,46,1,< 1 Year,No,2630,152,162,0
3617,Male,65,1,28,0,1-2 Year,Yes,31617,26,28,0
3618,Female,74,1,28,0,> 2 Years,Yes,39960,13,92,0
3619,Female,24,1,41,1,< 1 Year,No,29461,160,273,0
3620,Male,42,1,28,0,1-2 Year,Yes,39144,124,13,1
3621,Male,38,1,38,0,1-2 Year,Yes,23505,124,239,0
3622,Male,49,1,8,1,1-2 Year,No,40562,26,196,0
3623,Female,28,1,11,1,< 1 Year,No,39228,26,140,0
3624,Male,34,1,38,1,1-2 Year,Yes,2630,156,280,0
3625,Female,23,1,28,1,< 1 Year,No,75043,152,17,0
3626,Male,55,1,10,0,1-2 Year,Yes,20076,26,84,0
3627,Male,24,1,46,1,< 1 Year,No,20267,152,126,0
3628,Female,42,1,28,0,> 2 Years,Yes,53976,122,208,0
3629,Male,40,1,41,0,1-2 Year,Yes,31417,26,242,0
3630,Male,25,1,15,1,< 1 Year,No,31184,152,228,0
3631,Female,32,1,23,1,1-2 Year,No,33195,26,293,0
3632,Male,67,1,28,0,1-2 Year,Yes,47388,26,56,0
3633,Female,28,1,27,1,< 1 Year,No,22996,152,67,0
3634,Male,23,1,29,1,< 1 Year,No,24668,152,261,0
3635,Male,33,1,9,1,< 1 Year,No,55981,152,196,0
3636,Male,80,1,46,0,1-2 Year,No,28516,26,249,0
3637,Male,24,1,11,1,< 1 Year,No,29723,152,96,0
3638,Female,21,1,13,1,< 1 Year,No,26671,160,18,0
3639,Male,22,1,8,1,< 1 Year,No,79388,160,82,0
3640,Male,23,1,24,1,< 1 Year,No,28597,26,116,0
3641,Female,27,1,3,1,< 1 Year,No,30712,152,282,0
3642,Male,68,1,28,0,> 2 Years,Yes,2630,157,268,0
3643,Male,45,1,41,0,1-2 Year,Yes,37935,26,19,0
3644,Male,44,1,33,0,> 2 Years,Yes,2630,157,71,0
3645,Female,27,1,36,0,< 1 Year,Yes,25981,152,118,0
3646,Female,45,1,41,0,1-2 Year,No,2630,26,218,0
3647,Female,22,1,15,0,< 1 Year,Yes,22646,152,68,0
3648,Female,24,1,21,0,< 1 Year,Yes,26801,152,256,0
3649,Male,29,1,28,0,< 1 Year,Yes,54631,152,73,0
3650,Female,25,1,46,1,< 1 Year,No,29618,152,90,0
3651,Female,65,1,28,1,1-2 Year,No,40017,124,155,0
3652,Male,50,1,28,0,1-2 Year,Yes,24700,124,145,0
3653,Male,22,1,41,0,< 1 Year,Yes,29169,152,95,0
3654,Male,21,1,13,0,< 1 Year,Yes,19618,152,128,1
3655,Male,73,1,3,1,1-2 Year,No,2630,124,158,0
3656,Male,44,1,11,0,1-2 Year,Yes,33990,120,256,0
3657,Female,22,1,8,1,< 1 Year,No,35590,152,106,0
3658,Male,38,1,8,1,1-2 Year,Yes,2630,157,208,1
3659,Male,30,1,46,1,< 1 Year,No,24556,160,49,0
3660,Female,42,1,35,0,1-2 Year,Yes,40281,26,54,1
3661,Female,47,1,28,1,1-2 Year,No,52521,26,21,0
3662,Male,71,1,8,1,1-2 Year,No,36603,26,89,0
3663,Male,59,1,39,1,1-2 Year,No,39359,124,242,0
3664,Female,41,1,28,0,1-2 Year,Yes,2630,124,92,1
3665,Male,24,1,34,1,< 1 Year,No,32949,152,219,0
3666,Female,25,1,30,0,< 1 Year,Yes,25302,152,228,0
3667,Male,60,1,28,0,1-2 Year,Yes,51602,124,259,0
3668,Male,43,1,28,0,1-2 Year,No,38786,15,261,0
3669,Female,26,1,29,1,< 1 Year,No,45635,152,243,0
3670,Male,25,1,46,1,< 1 Year,No,40575,152,38,0
3671,Female,59,1,15,0,1-2 Year,Yes,36303,14,50,0
3672,Female,42,1,20,0,1-2 Year,No,2630,124,267,0
3673,Female,43,1,28,0,1-2 Year,No,38689,26,237,1
3674,Female,21,1,2,0,< 1 Year,Yes,22092,160,81,0
3675,Male,36,1,28,0,< 1 Year,Yes,29353,26,82,1
3676,Female,23,1,21,1,< 1 Year,No,2630,152,67,0
3677,Female,25,1,11,1,< 1 Year,No,35679,152,136,0
3678,Male,35,1,41,1,1-2 Year,No,33124,26,40,0
3679,Male,37,1,41,0,1-2 Year,Yes,27534,122,278,1
3680,Male,44,1,29,0,1-2 Year,Yes,35120,26,260,0
3681,Female,41,1,14,0,1-2 Year,Yes,24629,152,183,0
3682,Male,27,1,44,1,< 1 Year,No,46538,152,217,0
3683,Male,47,1,8,0,1-2 Year,Yes,2630,156,149,0
3684,Male,61,1,28,0,1-2 Year,Yes,2630,124,113,0
3685,Male,23,1,46,0,< 1 Year,Yes,2630,152,169,0
3686,Male,22,1,9,0,< 1 Year,Yes,28878,152,248,0
3687,Female,37,1,29,0,1-2 Year,Yes,27963,26,140,0
3688,Female,25,1,49,0,< 1 Year,No,31345,152,71,0
3689,Male,42,1,46,0,1-2 Year,Yes,30027,124,284,0
3690,Female,37,1,28,1,1-2 Year,No,29406,124,171,0
3691,Female,48,1,28,1,1-2 Year,No,29009,26,298,0
3692,Female,63,1,8,0,1-2 Year,Yes,42661,124,160,0
3693,Female,23,1,29,1,< 1 Year,No,32359,152,205,0
3694,Male,24,1,15,0,< 1 Year,Yes,40977,152,249,0
3695,Female,75,1,19,0,1-2 Year,Yes,28547,124,157,0
3696,Male,41,1,28,1,1-2 Year,No,46317,26,249,0
3697,Male,44,1,28,1,1-2 Year,No,2630,124,74,0
3698,Male,35,1,46,0,1-2 Year,No,22241,154,267,0
3699,Male,43,1,28,0,1-2 Year,Yes,37729,122,141,0
3700,Female,64,1,28,0,> 2 Years,Yes,64378,25,146,1
3701,Male,22,1,46,0,< 1 Year,Yes,28040,152,85,0
3702,Male,42,1,28,1,1-2 Year,No,25272,13,239,0
3703,Male,22,1,46,0,< 1 Year,Yes,2630,152,43,0
3704,Female,22,1,39,0,< 1 Year,Yes,14431,152,204,0
3705,Male,69,1,28,1,1-2 Year,No,41184,40,217,0
3706,Male,46,1,28,0,1-2 Year,Yes,44273,124,33,0
3707,Male,27,1,29,1,< 1 Year,Yes,2630,1,67,0
3708,Female,23,1,28,0,< 1 Year,Yes,32886,152,25,0
3709,Male,55,1,35,1,1-2 Year,No,34213,124,262,0
3710,Male,40,1,8,0,1-2 Year,Yes,31483,124,194,0
3711,Male,53,1,9,1,1-2 Year,No,41724,26,192,0
3712,Male,55,1,28,0,1-2 Year,No,34367,124,159,0
3713,Female,35,1,46,1,1-2 Year,No,35603,124,211,0
3714,Female,22,1,46,1,< 1 Year,No,31917,152,11,0
3715,Male,50,1,8,0,1-2 Year,Yes,45894,26,205,1
3716,Female,40,1,47,1,1-2 Year,No,22684,29,63,0
3717,Male,52,1,8,0,> 2 Years,Yes,41821,26,159,0
3718,Male,63,1,39,0,1-2 Year,Yes,48388,26,263,0
3719,Female,23,1,8,1,< 1 Year,No,34787,152,173,0
3720,Male,69,1,28,0,> 2 Years,Yes,42275,124,52,1
3721,Female,42,1,28,1,1-2 Year,No,45778,124,94,0
3722,Male,27,1,17,0,< 1 Year,Yes,43535,26,243,0
3723,Female,23,1,41,0,< 1 Year,Yes,43626,124,114,0
3724,Female,72,1,28,0,1-2 Year,Yes,55288,124,178,0
3725,Male,35,1,28,0,> 2 Years,Yes,42012,26,230,0
3726,Male,44,1,28,0,1-2 Year,Yes,45701,125,288,0
3727,Male,30,1,29,1,< 1 Year,No,24494,152,248,0
3728,Male,40,1,28,0,1-2 Year,Yes,55387,26,202,1
3729,Female,37,1,26,0,1-2 Year,Yes,34533,22,30,0
3730,Male,22,1,36,1,< 1 Year,Yes,2630,152,186,0
3731,Female,28,1,10,1,< 1 Year,No,34901,152,77,0
3732,Male,69,1,28,0,1-2 Year,Yes,24303,55,276,0
3733,Female,47,1,28,1,1-2 Year,No,2630,156,44,0
3734,Female,65,1,41,1,1-2 Year,No,45231,124,197,0
3735,Female,63,1,28,0,1-2 Year,Yes,35352,26,228,0
3736,Male,47,1,33,0,1-2 Year,Yes,2630,156,159,0
3737,Female,23,1,14,0,< 1 Year,Yes,20184,152,143,0
3738,Female,23,1,36,1,< 1 Year,No,26417,151,262,0
3739,Male,36,1,35,0,1-2 Year,Yes,25017,124,203,0
3740,Female,38,1,20,0,1-2 Year,Yes,2630,154,42,1
3741,Female,45,1,33,0,1-2 Year,No,37710,124,94,0
3742,Male,23,1,15,0,< 1 Year,Yes,33667,152,75,0
3743,Male,25,1,28,0,< 1 Year,Yes,38489,152,161,1
